customer_id,churn,n_orders_future,recency,frequency,monetary,avg_basket,std_basket,n_distinct_products,tenure_days,avg_interpurchase_days,n_cancellations,cancellation_rate
17299.0,0,3,248,2,346.97,173.49,76.7,52,290,42.0,0,0.0
17430.0,0,1,174,3,582.01,194.0,42.18,24,288,57.0,0,0.0
16770.0,0,1,45,8,1818.51,227.31,87.3,174,283,34.0,2,0.25
14268.0,1,0,279,1,354.85,354.85,,19,279,,0,0.0
16288.0,1,0,279,1,129.85,129.85,,7,279,,0,0.0
17384.0,0,1,28,2,398.8,199.4,39.95,7,276,248.0,0,0.0
17215.0,1,0,273,1,186.15,186.15,,11,273,,0,0.0
15677.0,0,1,230,2,648.4,324.2,23.26,32,272,42.0,0,0.0
18182.0,1,0,272,1,291.13,291.13,,10,272,,0,0.0
12831.0,1,0,71,3,451.11,150.37,62.88,16,272,100.5,0,0.0
13992.0,0,1,189,2,142.7,71.35,6.43,5,272,83.0,0,0.0
14086.0,1,0,271,1,39.95,39.95,,1,271,,0,0.0
14753.0,0,1,269,1,306.36,306.36,,18,269,,0,0.0
14318.0,1,0,269,1,158.02,158.02,,9,269,,0,0.0
13133.0,1,0,82,3,200.45,66.82,20.8,12,268,93.0,0,0.0
13005.0,0,1,55,3,807.63,269.21,47.31,38,266,105.5,2,0.6667
16886.0,1,0,265,1,134.0,134.0,,8,265,,1,1.0
16095.0,1,0,265,1,447.05,447.05,,30,265,,0,0.0
13537.0,1,0,234,2,717.85,358.93,80.5,38,260,26.0,0,0.0
16979.0,0,4,106,4,1354.89,338.72,22.31,41,259,51.0,2,0.5
15301.0,0,8,14,9,4637.09,515.23,344.74,158,259,30.625,0,0.0
15962.0,1,0,258,1,295.83,295.83,,43,258,,0,0.0
15341.0,0,1,258,1,382.2,382.2,,7,258,,1,1.0
13264.0,1,0,251,1,722.56,722.56,,38,251,,0,0.0
16298.0,0,3,206,4,487.5,121.87,50.99,16,251,15.0,2,0.5
14226.0,0,3,19,3,2479.74,826.58,137.51,66,250,115.5,3,1.0
14269.0,1,0,248,1,295.73,295.73,,16,248,,1,1.0
13290.0,1,0,247,1,208.63,208.63,,1,247,,2,2.0
13139.0,0,5,24,3,4308.06,1436.02,1484.4,123,246,111.0,0,0.0
15347.0,1,0,175,4,1363.6,340.9,230.05,29,246,23.666666666666668,2,0.5
15871.0,1,0,246,1,33.1,33.1,,5,246,,0,0.0
14953.0,0,1,227,3,723.95,241.32,78.0,153,244,8.5,1,0.3333
13014.0,0,6,29,4,3242.83,810.71,741.39,124,241,70.66666666666667,4,1.0
14310.0,1,0,241,1,492.1,492.1,,22,241,,0,0.0
13326.0,1,0,241,1,281.76,281.76,,13,241,,0,0.0
18284.0,1,0,240,1,461.68,461.68,,28,240,,1,1.0
14353.0,1,0,24,3,376.5,125.5,51.82,18,240,108.0,0,0.0
14663.0,1,0,239,2,490.6,245.3,12.49,60,239,0.0,0,0.0
15128.0,0,3,28,2,796.38,398.19,120.93,47,239,211.0,3,1.5
17045.0,0,2,56,3,528.19,176.06,165.75,29,238,91.0,0,0.0
14339.0,1,0,51,2,620.27,310.14,0.87,21,237,186.0,3,1.5
16350.0,0,3,142,6,1514.12,252.35,132.28,59,237,19.0,3,0.5
14571.0,1,0,234,1,161.65,161.65,,30,234,,0,0.0
14756.0,0,1,191,2,1914.8,957.4,605.71,68,233,42.0,1,0.5
17710.0,1,0,232,1,293.5,293.5,,20,232,,0,0.0
13968.0,1,0,232,1,123.66,123.66,,8,232,,0,0.0
16990.0,1,0,27,2,344.0,172.0,9.9,1,231,204.0,0,0.0
12900.0,1,0,231,1,340.33,340.33,,13,231,,0,0.0
18090.0,1,0,230,1,349.4,349.4,,47,230,,0,0.0
17823.0,1,0,230,2,494.25,247.13,101.15,88,230,0.0,0,0.0
15686.0,1,0,229,1,90.0,90.0,,1,229,,0,0.0
15688.0,1,0,227,1,190.57,190.57,,26,227,,0,0.0
14741.0,0,3,170,3,992.55,330.85,33.05,26,226,28.0,0,0.0
14524.0,0,5,45,8,1843.61,230.45,177.22,193,225,25.714285714285715,0,0.0
13836.0,1,0,208,2,620.37,310.19,15.11,29,223,15.0,1,0.5
15257.0,1,0,92,2,685.9,342.95,36.49,11,223,131.0,1,0.5
16491.0,0,1,222,1,801.66,801.66,,48,222,,1,1.0
17260.0,1,0,220,1,120.95,120.95,,6,220,,0,0.0
15620.0,0,1,29,3,1264.19,421.4,30.79,84,218,94.5,3,1.0
16962.0,1,0,218,1,251.04,251.04,,15,218,,0,0.0
14281.0,1,0,217,1,245.15,245.15,,7,217,,0,0.0
15170.0,1,0,215,1,81.15,81.15,,4,215,,0,0.0
16542.0,0,1,210,1,137.7,137.7,,9,210,,0,0.0
14429.0,1,0,212,1,516.28,516.28,,22,212,,0,0.0
13359.0,0,1,212,1,603.75,603.75,,33,212,,1,1.0
14206.0,1,0,48,3,1185.01,395.0,127.88,62,211,81.5,2,0.6667
17286.0,0,1,209,2,241.56,120.78,7.04,46,209,0.0,0,0.0
13303.0,1,0,209,1,61.72,61.72,,4,209,,0,0.0
17548.0,1,0,42,4,731.26,182.82,86.36,22,205,54.333333333333336,2,0.5
13691.0,1,0,205,1,212.78,212.78,,54,205,,0,0.0
14170.0,1,0,184,3,597.33,199.11,100.61,123,204,10.0,0,0.0
13721.0,0,1,204,1,217.4,217.4,,14,204,,0,0.0
15138.0,1,0,202,1,502.52,502.52,,31,202,,1,1.0
17688.0,1,0,202,1,304.2,304.2,,19,202,,1,1.0
13226.0,1,0,82,2,312.46,156.23,67.91,28,202,120.0,0,0.0
14600.0,1,0,114,2,865.17,432.58,55.51,53,202,88.0,0,0.0
13309.0,0,2,15,3,796.22,265.41,118.19,59,201,93.0,0,0.0
13961.0,1,0,201,1,538.4,538.4,,19,201,,1,1.0
17495.0,0,1,199,1,309.16,309.16,,21,199,,1,1.0
14192.0,1,0,197,1,293.74,293.74,,14,197,,0,0.0
14417.0,1,0,196,1,604.2,604.2,,106,196,,0,0.0
16224.0,0,2,49,3,864.45,288.15,108.01,62,196,73.5,0,0.0
15515.0,1,0,196,1,171.81,171.81,,7,196,,0,0.0
12890.0,0,1,196,1,336.8,336.8,,56,196,,0,0.0
17493.0,1,0,194,1,100.91,100.91,,8,194,,0,0.0
15525.0,0,1,182,2,783.71,391.85,333.76,66,191,9.0,0,0.0
16821.0,1,0,190,1,113.35,113.35,,7,190,,0,0.0
15864.0,0,5,125,2,486.86,243.43,1.43,9,190,65.0,1,0.5
15951.0,1,0,94,2,680.12,340.06,49.65,35,190,96.0,0,0.0
17989.0,1,0,188,1,228.83,228.83,,26,188,,0,0.0
15961.0,1,0,188,1,451.29,451.29,,42,188,,0,0.0
15212.0,1,0,50,2,208.28,104.14,3.31,7,185,135.0,1,0.5
17671.0,0,2,20,3,1617.36,539.12,216.96,40,184,82.0,1,0.3333
14414.0,0,6,167,2,1119.55,559.78,484.47,28,183,16.0,0,0.0
15922.0,1,0,182,1,739.0,739.0,,11,182,,1,1.0
17917.0,0,1,65,2,230.46,115.23,6.11,57,171,106.0,0,0.0
16816.0,0,2,122,2,325.45,162.73,122.96,20,167,45.0,0,0.0
17800.0,0,6,26,3,354.85,118.28,16.43,18,143,58.5,0,0.0
15033.0,0,6,17,3,1169.14,389.71,196.85,151,138,60.5,0,0.0
17064.0,0,2,136,1,147.85,147.85,,21,136,,0,0.0
17446.0,0,1,119,1,68.1,68.1,,5,119,,0,0.0
16389.0,0,2,14,2,670.17,335.09,304.67,16,92,78.0,0,0.0
17535.0,1,0,89,1,164.4,164.4,,13,89,,0,0.0
14066.0,1,0,75,1,152.55,152.55,,7,75,,0,0.0
13950.0,0,2,55,1,179.31,179.31,,7,55,,0,0.0
18040.0,0,1,54,1,239.0,239.0,,12,54,,0,0.0
15119.0,1,0,54,1,266.4,266.4,,14,54,,0,0.0
16270.0,1,0,162,1,1141.24,1141.24,,54,162,,0,0.0
16112.0,0,2,142,2,136.14,68.07,5.56,10,147,5.0,0,0.0
15464.0,1,0,147,1,1048.85,1048.85,,155,147,,0,0.0
14242.0,1,0,43,2,280.55,140.27,2.72,13,134,91.0,0,0.0
13742.0,0,7,22,5,1642.48,328.5,163.74,132,129,26.75,1,0.2
17105.0,0,1,115,1,319.4,319.4,,38,115,,0,0.0
15753.0,1,0,113,1,79.2,79.2,,1,113,,0,0.0
17537.0,0,1,112,1,630.7,630.7,,60,112,,0,0.0
16494.0,1,0,105,1,826.53,826.53,,47,105,,0,0.0
13904.0,0,1,103,1,201.12,201.12,,17,103,,0,0.0
12845.0,1,0,76,4,354.09,88.52,85.51,26,99,7.666666666666667,0,0.0
15932.0,0,3,23,4,1273.25,318.31,14.95,44,98,25.0,2,0.5
17117.0,1,0,97,1,116.2,116.2,,9,97,,0,0.0
13345.0,1,0,96,1,389.5,389.5,,20,96,,1,1.0
16598.0,1,0,94,1,145.05,145.05,,10,94,,1,1.0
16517.0,1,0,86,1,162.7,162.7,,17,86,,0,0.0
14407.0,0,4,14,2,1002.68,501.34,203.87,33,85,71.0,2,1.0
13265.0,0,3,54,2,1124.88,562.44,360.62,39,82,28.0,0,0.0
13043.0,1,0,82,1,516.42,516.42,,13,82,,1,1.0
13499.0,0,3,34,2,463.79,231.9,104.18,18,78,44.0,1,0.5
15106.0,0,3,20,2,778.45,389.23,30.37,51,78,58.0,0,0.0
12994.0,0,1,77,1,352.6,352.6,,22,77,,1,1.0
13592.0,0,1,14,3,205.51,68.5,32.34,12,73,29.5,0,0.0
16721.0,1,0,71,1,292.47,292.47,,37,71,,0,0.0
15449.0,0,2,70,1,345.92,345.92,,23,70,,1,1.0
15644.0,0,1,65,3,423.19,141.06,91.07,85,70,2.5,0,0.0
13918.0,0,1,62,1,198.2,198.2,,8,62,,0,0.0
13841.0,1,0,61,1,85.0,85.0,,1,61,,0,0.0
16142.0,1,0,58,1,535.34,535.34,,37,58,,0,0.0
17956.0,1,0,58,1,12.75,12.75,,1,58,,0,0.0
15145.0,0,1,36,2,724.03,362.02,85.16,35,57,21.0,0,0.0
18080.0,0,1,51,1,841.5,841.5,,1,51,,0,0.0
16806.0,0,2,29,2,414.37,207.18,48.23,28,48,19.0,0,0.0
15745.0,0,3,45,1,302.85,302.85,,18,45,,0,0.0
15225.0,1,0,43,1,409.4,409.4,,23,43,,0,0.0
17120.0,1,0,42,1,307.46,307.46,,18,42,,0,0.0
14759.0,0,1,41,1,572.25,572.25,,35,41,,0,0.0
13524.0,0,4,28,1,159.2,159.2,,9,28,,0,0.0
16610.0,1,0,28,1,75.66,75.66,,6,28,,0,0.0
17174.0,1,0,26,1,59.9,59.9,,4,26,,0,0.0
14691.0,0,4,21,1,439.6,439.6,,17,21,,0,0.0
15333.0,1,0,17,1,1028.56,1028.56,,16,17,,0,0.0
17346.0,0,8,13,16,3445.58,215.35,136.36,349,409,26.4,0,0.0
17017.0,0,7,13,20,9910.17,495.51,385.15,104,545,28.0,10,0.5
15738.0,0,7,13,34,11173.59,328.64,127.1,66,538,15.909090909090908,4,0.1176
13591.0,0,1,13,6,1753.04,292.17,180.88,71,534,104.2,1,0.1667
17306.0,0,9,13,10,4346.7,434.67,220.34,11,212,22.11111111111111,1,0.1
13887.0,1,0,13,1,349.55,349.55,,19,13,,0,0.0
17389.0,0,18,8,40,30370.92,759.27,1227.64,57,544,13.743589743589743,11,0.275
13376.0,0,1,12,2,770.0,385.0,12.73,34,43,31.0,0,0.0
12955.0,0,6,12,3,697.42,232.47,229.51,27,76,32.0,0,0.0
12931.0,0,8,12,49,54212.08,1106.37,1523.26,23,547,11.145833333333334,10,0.2041
15078.0,0,15,12,34,11857.23,348.74,239.48,99,544,16.12121212121212,10,0.2941
13308.0,0,2,12,2,1099.81,549.91,374.83,42,405,393.0,0,0.0
15260.0,0,3,12,22,8260.06,375.46,348.32,170,542,25.238095238095237,4,0.1818
13767.0,0,14,12,58,25561.46,440.71,301.52,112,547,9.385964912280702,16,0.2759
15237.0,0,1,12,2,1093.65,546.83,554.51,74,36,24.0,0,0.0
18048.0,1,0,12,3,401.73,133.91,116.73,56,302,145.0,0,0.0
16696.0,0,1,12,3,558.9,186.3,193.68,7,57,22.5,0,0.0
14195.0,1,0,10,6,2615.6,435.93,315.8,10,443,86.6,4,0.6667
13555.0,0,2,10,11,6439.96,585.45,308.98,204,498,48.8,3,0.2727
13227.0,1,0,10,1,257.7,257.7,,9,10,,0,0.0
14878.0,0,5,10,20,3471.44,173.57,94.91,149,465,23.94736842105263,3,0.15
18125.0,0,1,10,3,945.14,315.05,209.89,146,125,57.5,1,0.3333
13946.0,0,1,10,5,1800.63,360.13,148.37,48,544,133.5,1,0.2
14769.0,0,3,10,13,10934.48,841.11,755.74,616,532,43.5,3,0.2308
17611.0,0,7,10,19,6409.7,337.35,120.2,637,547,29.833333333333332,3,0.1579
17949.0,0,27,1,86,69176.4,804.38,1130.37,39,546,6.411764705882353,14,0.1628
14903.0,0,2,9,3,1800.23,600.08,78.48,156,87,39.0,3,1.0
15434.0,0,3,9,7,1832.54,261.79,142.57,70,493,80.66666666666667,2,0.2857
13089.0,0,41,8,157,85851.97,546.83,592.87,697,546,3.448717948717949,36,0.2293
17659.0,0,8,8,6,1905.57,317.6,260.91,70,195,37.4,1,0.1667
14527.0,0,27,8,93,22636.56,243.4,213.09,522,546,5.8478260869565215,52,0.5591
13534.0,0,8,8,26,4499.62,173.06,85.8,120,329,12.84,17,0.6538
13771.0,0,2,8,7,4559.22,651.32,307.89,135,461,75.5,0,0.0
18173.0,0,1,8,4,2318.36,579.59,196.47,31,421,137.66666666666666,0,0.0
13694.0,0,21,1,119,159642.54,1341.53,1622.46,776,544,4.601694915254237,15,0.1261
13098.0,0,16,7,8,7203.61,900.45,649.79,93,126,17.0,8,1.0
15140.0,0,4,7,4,2016.89,504.22,261.84,67,251,81.33333333333333,0,0.0
15039.0,0,21,7,71,33104.5,466.26,284.34,476,538,7.585714285714285,11,0.1549
17663.0,0,4,7,13,4163.73,320.29,162.13,125,454,37.25,5,0.3846
14397.0,0,14,7,2,242.24,121.12,62.68,11,22,15.0,0,0.0
16678.0,0,4,6,5,1266.65,253.33,68.51,52,91,21.25,1,0.2
12974.0,1,0,6,2,408.95,204.48,84.39,27,374,368.0,0,0.0
16873.0,0,2,6,9,10727.22,1191.91,520.16,170,477,58.875,3,0.3333
12937.0,0,2,6,7,2021.57,288.8,154.14,81,545,89.83333333333333,0,0.0
16369.0,0,2,5,5,1465.6,293.12,64.08,42,420,103.75,0,0.0
17042.0,0,2,5,2,495.39,247.7,36.08,51,56,51.0,0,0.0
13225.0,0,2,5,13,13538.11,1041.39,396.09,54,531,43.833333333333336,1,0.0769
16016.0,0,3,5,7,1842.75,263.25,229.33,127,211,34.333333333333336,2,0.2857
14447.0,0,3,5,3,1149.53,383.18,147.51,63,209,102.0,0,0.0
13900.0,0,1,1,5,1602.09,320.42,47.63,79,433,108.0,1,0.2
15163.0,0,1,1,1,155.0,155.0,,10,1,,0,0.0
15712.0,0,3,96,8,2699.85,337.48,129.36,71,547,64.42857142857143,1,0.125
13394.0,0,4,23,14,5037.01,359.79,102.95,199,547,40.30769230769231,3,0.2143
14654.0,1,0,547,1,246.86,246.86,,27,547,,0,0.0
17742.0,0,1,141,10,2045.94,204.59,67.38,52,547,45.111111111111114,0,0.0
16620.0,1,0,69,5,1675.73,335.15,283.76,74,547,119.5,0,0.0
13381.0,0,4,16,8,5656.41,707.05,364.68,125,547,75.85714285714286,2,0.25
17191.0,0,3,89,12,3561.8,296.82,207.16,209,547,41.63636363636363,1,0.0833
17428.0,0,14,21,30,21851.73,728.39,555.74,330,547,18.137931034482758,4,0.1333
12842.0,0,1,117,3,1109.73,369.91,51.3,27,546,214.5,0,0.0
14894.0,0,1,252,2,837.06,418.53,168.05,23,546,294.0,2,1.0
15833.0,1,0,546,1,80.4,80.4,,5,546,,0,0.0
17768.0,0,2,196,4,1236.33,309.08,266.75,69,546,116.66666666666667,1,0.25
12948.0,0,4,23,5,1138.74,227.75,125.63,53,546,130.75,0,0.0
13457.0,1,0,497,2,148.22,74.11,54.29,9,546,49.0,2,1.0
14739.0,0,3,28,21,9692.84,461.56,283.1,116,546,25.9,2,0.0952
14204.0,1,0,231,3,901.93,300.64,105.75,158,546,157.5,0,0.0
13623.0,0,1,19,9,2370.63,263.4,177.46,198,546,65.875,4,0.4444
14980.0,1,0,546,1,150.68,150.68,,24,546,,0,0.0
15989.0,1,0,184,2,372.51,186.26,61.02,81,546,362.0,0,0.0
15482.0,0,9,59,10,4975.04,497.5,373.53,43,546,54.111111111111114,1,0.1
13979.0,0,1,202,6,2546.36,424.39,462.67,309,545,68.6,4,0.6667
13993.0,0,5,14,14,4802.17,343.01,132.27,102,545,40.84615384615385,3,0.2143
15466.0,0,1,198,3,1236.48,412.16,298.51,172,545,173.5,0,0.0
13208.0,0,3,15,6,1464.81,244.13,123.29,162,545,106.0,0,0.0
16139.0,0,2,15,3,615.54,205.18,130.63,29,545,265.0,0,0.0
14967.0,0,1,250,5,1518.81,303.76,236.25,19,545,73.75,1,0.2
14958.0,0,2,54,4,668.91,167.23,39.01,37,545,163.66666666666666,0,0.0
16736.0,1,0,314,5,2956.56,591.31,437.66,116,545,57.75,3,0.6
13001.0,0,3,26,29,21697.13,748.18,371.61,295,545,18.535714285714285,4,0.1379
14644.0,0,1,107,6,1604.46,267.41,143.75,37,545,87.6,3,0.5
16003.0,0,4,168,6,4059.46,676.58,423.63,102,545,75.4,0,0.0
16645.0,1,0,544,1,160.39,160.39,,14,544,,0,0.0
13948.0,1,0,169,4,548.76,137.19,39.77,23,544,125.0,1,0.25
16541.0,1,0,544,1,424.03,424.03,,38,544,,1,1.0
13680.0,0,1,146,10,10104.84,1010.48,330.81,280,544,44.22222222222222,1,0.1
15514.0,0,5,34,13,5021.03,386.23,294.07,129,544,42.5,2,0.1538
16104.0,0,1,227,8,2476.25,309.53,205.74,162,542,45.0,2,0.25
13736.0,1,0,69,6,2391.84,398.64,260.95,255,542,94.6,5,0.8333
16485.0,0,1,241,4,1931.03,482.76,150.89,93,542,100.33333333333333,2,0.5
15878.0,1,0,370,2,330.77,165.39,66.11,47,542,172.0,0,0.0
14608.0,0,2,171,8,1771.79,221.47,137.31,10,542,53.0,1,0.125
14548.0,0,1,126,8,2301.09,287.64,208.45,66,542,59.42857142857143,0,0.0
15479.0,1,0,542,1,147.4,147.4,,9,542,,0,0.0
13019.0,1,0,188,6,1229.95,204.99,41.27,46,542,70.8,2,0.3333
13984.0,0,2,58,10,1845.32,184.53,111.35,50,541,53.666666666666664,0,0.0
13495.0,0,1,41,8,4401.82,550.23,303.26,50,541,71.42857142857143,3,0.375
14540.0,0,1,118,9,2994.98,332.78,136.0,149,541,52.875,1,0.1111
16717.0,0,5,175,9,3435.1,381.68,255.29,141,541,45.75,4,0.4444
17231.0,0,5,24,20,5362.58,268.13,134.33,415,541,27.210526315789473,7,0.35
14136.0,1,0,209,5,1570.81,314.16,25.64,86,540,82.75,2,0.4
14558.0,1,0,463,3,655.5,218.5,120.15,13,540,38.5,2,0.6667
17854.0,0,1,36,5,871.95,174.39,185.41,110,540,126.0,0,0.0
17371.0,0,2,170,4,336.29,84.07,47.45,62,540,123.33333333333333,0,0.0
15456.0,1,0,92,10,2119.27,211.93,85.19,128,540,49.77777777777778,0,0.0
18051.0,1,0,443,7,2282.28,326.04,23.69,41,539,16.0,1,0.1429
16705.0,0,7,16,30,36088.55,1202.95,1487.1,350,539,18.03448275862069,15,0.5
17631.0,0,1,41,5,772.71,154.54,89.42,49,539,124.5,0,0.0
17449.0,0,3,43,9,3752.98,417.0,142.84,236,539,62.0,0,0.0
14134.0,1,0,191,15,11123.35,741.56,625.46,130,538,24.785714285714285,0,0.0
12978.0,1,0,194,5,2502.82,500.56,302.64,126,538,86.0,1,0.2
16748.0,0,2,26,12,3031.63,252.64,166.12,48,538,46.54545454545455,1,0.0833
15367.0,0,2,54,9,4619.92,513.32,236.63,191,538,60.5,2,0.2222
14043.0,1,0,300,2,304.25,152.13,17.23,37,538,238.0,1,0.5
17958.0,0,1,537,1,465.42,465.42,,29,537,,0,0.0
17754.0,0,3,69,9,3069.51,341.06,147.73,137,537,58.5,3,0.3333
15850.0,0,2,185,4,819.87,204.97,151.41,197,535,116.66666666666667,0,0.0
17910.0,1,0,535,1,261.7,261.7,,25,535,,0,0.0
16551.0,0,2,145,5,1626.07,325.21,58.05,54,535,97.5,0,0.0
15577.0,0,2,114,3,168.75,56.25,59.95,24,535,210.5,0,0.0
14032.0,0,5,15,10,3410.25,341.03,94.59,68,534,57.666666666666664,7,0.7
17965.0,0,8,61,21,5948.44,283.26,187.22,477,534,23.65,4,0.1905
14401.0,0,10,124,11,3296.54,299.69,119.66,79,534,41.0,2,0.1818
16064.0,1,0,534,1,111.0,111.0,,17,534,,0,0.0
15640.0,0,7,35,21,17213.53,819.69,406.93,223,534,24.95,4,0.1905
15672.0,1,0,534,1,45.3,45.3,,3,534,,0,0.0
17095.0,0,1,108,6,1792.05,298.68,34.53,83,533,85.0,4,0.6667
16749.0,1,0,400,2,4387.08,2193.54,212.39,53,533,133.0,0,0.0
15566.0,1,0,201,2,227.87,113.94,34.34,9,533,332.0,0,0.0
13756.0,0,8,14,13,5421.59,417.05,300.46,118,533,43.25,1,0.0769
15527.0,0,5,28,18,4045.9,224.77,140.85,151,533,29.705882352941178,6,0.3333
13259.0,0,1,206,8,1141.06,142.63,71.92,181,507,43.0,0,0.0
14532.0,1,0,45,11,3859.18,350.83,144.7,209,507,46.2,1,0.0909
18115.0,1,0,506,1,9.7,9.7,,3,506,,0,0.0
15549.0,0,2,125,6,1594.8,265.8,341.05,94,506,76.2,1,0.1667
16954.0,0,4,63,14,4938.28,352.73,196.36,81,499,33.53846153846154,1,0.0714
14715.0,0,2,107,6,1220.52,203.42,108.49,69,498,78.2,0,0.0
14983.0,1,0,498,1,183.2,183.2,,30,498,,0,0.0
15191.0,1,0,272,3,588.05,196.02,43.85,33,497,112.5,0,0.0
15003.0,1,0,282,6,1060.7,176.78,100.07,253,491,41.8,1,0.1667
16281.0,0,1,232,2,1361.96,680.98,142.19,19,491,259.0,1,0.5
13514.0,0,1,237,3,663.7,221.23,136.88,13,491,127.0,0,0.0
12873.0,1,0,91,3,2027.3,675.77,424.29,33,490,199.5,0,0.0
12869.0,1,0,490,1,337.67,337.67,,35,490,,0,0.0
17604.0,1,0,26,6,945.93,157.66,28.5,142,490,92.8,0,0.0
13392.0,1,0,486,1,91.14,91.14,,8,486,,0,0.0
15022.0,0,3,486,1,281.05,281.05,,19,486,,0,0.0
14370.0,1,0,259,6,1175.78,195.96,110.47,37,485,45.2,3,0.5
15512.0,0,1,168,3,311.78,103.93,66.33,28,485,158.5,0,0.0
17361.0,0,2,100,3,437.44,145.81,189.39,27,485,192.5,0,0.0
17163.0,0,2,254,2,406.68,203.34,87.82,24,484,230.0,0,0.0
17504.0,1,0,15,18,9565.12,531.4,515.29,244,478,27.235294117647058,1,0.0556
17647.0,0,1,478,2,198.6,99.3,0.85,5,478,0.0,0,0.0
13242.0,0,1,22,6,533.0,88.83,52.52,15,477,91.0,0,0.0
14072.0,1,0,475,1,390.85,390.85,,19,475,,0,0.0
13446.0,1,0,239,11,3881.89,352.9,77.81,113,472,23.3,7,0.6364
15425.0,1,0,209,4,1944.57,486.14,314.16,114,472,87.66666666666667,0,0.0
15538.0,1,0,346,6,3358.4,559.73,305.47,3,472,25.2,5,0.8333
17402.0,0,8,42,14,3246.7,231.91,151.4,100,532,37.69230769230769,3,0.2143
17526.0,1,0,99,11,3842.94,349.36,249.67,61,531,43.2,3,0.2727
13921.0,1,0,211,4,730.7,182.68,59.45,36,530,106.33333333333333,1,0.25
17624.0,0,1,27,3,1125.45,375.15,50.67,71,528,250.5,0,0.0
14404.0,0,3,68,10,2148.37,214.84,91.99,90,528,51.111111111111114,2,0.2
14198.0,0,3,48,6,1051.63,175.27,37.65,41,512,92.8,2,0.3333
15186.0,0,2,283,3,991.79,330.6,156.26,22,505,111.0,0,0.0
12939.0,0,5,82,15,20911.32,1394.09,1110.63,24,505,30.214285714285715,0,0.0
14137.0,1,0,504,1,332.7,332.7,,11,504,,1,1.0
14154.0,1,0,48,8,6460.7,807.59,551.0,236,504,65.14285714285714,2,0.25
16304.0,1,0,503,1,381.66,381.66,,25,503,,0,0.0
13787.0,0,1,173,5,1019.86,203.97,126.62,56,503,82.5,3,0.6
14256.0,1,0,69,5,2473.99,494.8,324.83,100,503,108.5,4,0.8
16660.0,0,2,19,5,996.26,199.25,78.06,10,503,121.0,0,0.0
15605.0,0,2,61,7,1428.75,204.11,105.52,59,503,73.66666666666667,1,0.1429
15771.0,1,0,413,3,1006.54,335.51,29.31,26,502,44.5,0,0.0
14420.0,0,1,205,3,1251.65,417.22,22.84,58,500,147.5,2,0.6667
14207.0,1,0,496,1,157.8,157.8,,2,496,,0,0.0
14431.0,1,0,111,4,2614.2,653.55,579.54,72,496,128.33333333333334,1,0.25
14714.0,0,1,216,3,746.05,248.68,87.73,59,496,140.0,3,1.0
14274.0,1,0,495,1,256.6,256.6,,15,495,,0,0.0
16822.0,1,0,495,1,181.39,181.39,,11,495,,2,2.0
16950.0,0,2,176,8,2777.81,347.23,107.92,84,493,45.285714285714285,2,0.25
13036.0,1,0,493,1,307.1,307.1,,6,493,,0,0.0
14879.0,1,0,493,1,185.06,185.06,,27,493,,0,0.0
15711.0,1,0,365,2,420.25,210.13,146.34,25,493,128.0,0,0.0
13729.0,1,0,244,3,724.73,241.58,204.8,36,493,124.5,2,0.6667
14044.0,0,3,118,7,2644.02,377.72,176.4,465,493,62.5,1,0.1429
14621.0,0,3,167,5,1517.91,303.58,189.47,74,492,81.25,6,1.2
13477.0,0,4,20,7,1895.62,270.8,146.17,84,492,78.66666666666667,2,0.2857
15611.0,0,9,65,16,1737.33,108.58,46.95,26,492,28.466666666666665,5,0.3125
17982.0,1,0,489,1,138.18,138.18,,13,489,,0,0.0
13851.0,0,2,97,6,2201.32,366.89,256.71,56,488,78.2,1,0.1667
13757.0,1,0,483,1,195.55,195.55,,8,483,,0,0.0
15591.0,1,0,391,3,217.9,72.63,38.35,6,482,45.5,0,0.0
13783.0,1,0,296,4,1542.09,385.52,136.88,4,482,62.0,0,0.0
17138.0,1,0,84,7,4417.27,631.04,523.44,234,482,66.33333333333333,0,0.0
16788.0,0,1,63,4,1649.99,412.5,100.82,292,479,138.66666666666666,0,0.0
15371.0,1,0,471,1,59.4,59.4,,1,471,,0,0.0
15325.0,0,1,204,7,1439.72,205.67,35.2,141,470,44.333333333333336,1,0.1429
13503.0,0,1,288,5,1688.54,337.71,363.04,148,470,45.5,6,1.2
13659.0,1,0,14,12,4894.88,407.91,277.0,224,469,41.36363636363637,5,0.4167
18218.0,1,0,20,4,1142.0,285.5,75.08,25,469,149.66666666666666,2,0.5
14783.0,1,0,468,1,307.3,307.3,,17,468,,1,1.0
15295.0,1,0,463,1,217.24,217.24,,50,463,,0,0.0
16388.0,1,0,462,1,186.05,186.05,,13,462,,0,0.0
14284.0,0,2,462,1,704.4,704.4,,35,462,,0,0.0
13765.0,1,0,462,1,352.82,352.82,,17,462,,0,0.0
14006.0,0,1,50,6,1896.57,316.09,83.3,53,461,82.2,0,0.0
17534.0,0,1,260,4,1445.47,361.37,96.75,69,461,67.0,0,0.0
15124.0,0,2,285,2,266.63,133.32,1.01,16,460,175.0,0,0.0
16037.0,1,0,78,5,1509.34,301.87,36.14,62,457,94.75,2,0.4
17116.0,1,0,457,1,389.78,389.78,,47,457,,0,0.0
16461.0,0,1,399,2,1463.8,731.9,63.29,196,455,56.0,0,0.0
